Symbol,baseMean,log2FoldChange,padj
B930059L03Rik,24.57510765,-0.095500794,0.872413613
Gm48187,0.084010896,0.577922156,
Gm10054,2.21341819,0.232140298,
Gm46348,0.792296375,-2.590081303,
,0.071137779,-0.315163641,
Gm46436,0.285853884,-1.676774021,
Gm48682,1162.149979,-0.409311428,0.008328325
Gm47267,32.63642706,0.526146754,0.149480957
Gm48405,1.493236537,-0.066796147,
Gm31508,0.478195409,1.642131374,
Gm48111,0.077740531,0.577922156,
Gm9512,23.04450981,-0.445503883,0.338926729
Gm32635,0.069231273,-0.315163641,
Gm48327,0.195908661,0.990116756,
Gm36262,1.154611242,-0.592948978,
Gm33467,1.052547212,-0.478930805,
Gm9194,0.071612806,-0.315163641,
Gm48199,1.220355934,3.134374435,
Gm9315,1.382587083,0.586496188,
Gm48622,3.57650598,-0.225165489,
Gm4935,0.627104946,-0.061095036,
Gm48540,0.526206924,-0.469636277,
Gm8288,0.541803213,-0.469984647,
Gm48643,0.071612806,-0.315163641,
Gm5191,0.301712511,-1.743582521,
Gm3234,0.967474372,-0.719195364,
Gm49328,1.668447747,0.457143205,
Gm47556,0.144881092,-0.796054839,
Gm3791,2.314779011,0.128902578,
Gm48161,3.922183677,-1.158516802,
Gm48653,22.38356839,0.445153578,0.38960907
Gm46378,2.977069753,0.161179725,
Gm7664,1.922402025,0.071339708,
Gm6722,3.784528408,-0.298160056,
8430406P12Rik,7.785688657,0.663253562,
3200001D21Rik,2.721327887,0.365957878,
Gm46404,88.97931065,0.203062957,0.682430083
Gm40438,0.078348701,0.577922156,
Gm48668,0.234811611,-0.383860239,
Gm7042,0.181965227,0.990116756,
Gm48073,0.617909827,2.080901181,
Zfp935,159.2149971,-0.063398306,0.790721139
Gm47373,0.473306756,1.628567909,
Gm30738,0.169567136,0.097030959,
Gm30655,1.294273468,-1.853358581,
Gm48649,3.499202446,0.488026086,
Gm46350,3.773048677,-0.420301491,
Gm7065,0.31422927,-0.930341523,
Gm48116,2.077019643,-0.689448033,
Gm47602,2.514479212,0.04600701,
Gm7045,5.46291293,0.807362265,
Gm48110,0.077152452,0.577922156,
Gm49366,25.0474866,0.29794702,0.59244706
Gm47796,0.071612806,-0.315163641,
Gm47157,0.215666157,-1.286307674,
Gm48676,0.367354534,-1.254806623,
Gm47819,2.984289848,-0.654934081,
Gm19221,82.95426788,-0.094531805,0.850326945
Gm47792,3.647273362,0.119616453,
Gm7441,0.084010896,0.577922156,
Gm48102,0.078348701,0.577922156,
Gm19792,2.75655165,-0.470428003,
Gm18030,9.152756687,-0.511745312,
Gm4036,0.338535338,0.921431201,
Gm47411,0.589021438,-0.762795626,
Selenok-ps5,5.554930428,0.193299762,
Gm48593,0.809661359,-0.880501304,
Gm49377,0.228002415,-0.38385916,
Gm9742,0.084424089,0.577922156,
Gm7239,0.306314482,0.921426233,
Gm19046,3.956161533,0.043931824,
Gm9063,1.007986315,-0.740471314,
Gm18960,0.30546266,0.921426216,
Gm29675,12.36331966,0.145464215,
Gm47368,0.07100201,-0.315163641,
Gm47905,0.327573157,0.028339085,
Gm29787,0.775280574,-0.699631865,
Gm48079,5.783523614,-0.282835052,
Gm32699,9.975214677,-0.032699446,
Gm47484,1164.120658,0.04678304,0.875314888
AU015791,0.471095551,-0.034502723,
Gm49327,53.12148902,0.379243119,0.207657786
Gm48807,0.070787499,0.577922156,
Gm18441,0.140233283,-0.796054839,
Gm34047,0.144053352,-0.796054839,
Gm29687,0.144881092,-0.796054839,
Gm7768,0.07100201,-0.315163641,
Gm40932,0.078348701,0.577922156,
Gm36758,0.335207396,0.921426735,
Gm10095,40.53476275,-0.494457297,0.148824203
Gm47657,0.212712778,0.509225559,
Tmdd1,0.997902196,-0.732385922,
Cbx3-ps2,1.065365519,-1.371534406,
Gm46369,1.488081525,0.101412974,
Gm48035,0.667132919,-1.025009571,
Gm5953,8.929675018,0.330989769,
Gm48137,3.403224285,0.600101347,
Gm7959,0.167185603,0.097030959,
AU017674,0.157178281,0.097030959,
Gm47384,0.071137779,-0.315163641,
Dio3os,32.82757425,0.255931709,0.841789085
Gm33929,0.077152452,0.577922156,
Gm46355,1.134706389,0.932477181,
Gm19605,99.65402025,-0.014969038,0.968377431
Gm36287,0.071612806,-0.315163641,
Gm48374,33.90463888,0.135100532,0.821761748
4930447K03Rik,2.8830273,0.068138189,
Gm4052,0.077740531,0.577922156,
Gm48452,0.704217213,0.956827933,
9530014B07Rik,0.359086806,-1.2436464,
Gm7868,2.959165763,-0.960037887,
Gm48735,2.273029089,1.122445158,
Gm47004,1.654809864,0.104176666,
Gm19786,0.491408496,1.681982624,
Gm47441,2.331069847,-0.931073613,
Gm47132,0.070787499,0.577922156,
Gm47750,0.385407527,0.440535957,
Gm48315,0.07100201,-0.315163641,
Gm47150,0.097954331,0.577922156,
Gm8655,1.712498781,0.209764781,
Gm47118,19.00996629,-0.329890264,
7420701I03Rik,0.072440546,-0.315163641,
2900060N12Rik,0.81464919,-1.440526577,
Gm49749,87.16217875,0.110534586,0.771146611
Gm48691,2.72299354,0.54248518,
Gm3379,6.247474065,0.263986633,
Gm7240,41.99770213,-0.179496904,0.694923107
Gm32526,0.14213979,-0.796054839,
Gm48558,0.30981228,0.028339002,
4930404H11Rik,12.30984574,-0.280958365,
Gm48745,0.071612806,-0.315163641,
Gm47446,0.078829579,-0.315163641,
Gm29689,0.175106782,0.990116756,
Gm36756,0.695033455,0.922353004,
Gm8616,0.291493127,-0.864701707,
Gm7049,50.28302511,0.430455382,0.623493821
Adat3,128.0285287,0.042232868,0.879899512
Gm49329,2.648044534,0.304929489,
Gm40598,0.084010896,0.577922156,
Gm47076,0.311367669,-0.863178149,
Gm47210,108.049035,0.127739329,0.639850631
Gm47665,0.233849854,1.402311356,
Gm47826,2.786335409,-0.457196593,
Gm4900,6.653129496,-0.370134442,
Gm47370,0.921621896,0.435578142,
Gm49248,0.078829579,-0.315163641,
Gm5626,1.873609974,-0.670121729,
Gm35558,111.9391951,-8.79e-05,0.999725138
Gm47603,0.149617079,0.097030959,
Gm35725,0.303755448,0.028336959,
Gm47451,1.37061868,0.172071485,
Gm36723,9.424777902,-0.047488647,
Gm49686,1.431172553,0.363667463,
Gm10432,650.5094608,-0.014248233,0.959857141
Gm47405,1.423265273,-1.159035263,
Gm45930,1.250120811,1.07122719,
Gm48630,0.868499226,1.353580721,
Gm47123,22.61389983,-0.512230611,0.152721225
Gm49703,3.988232954,0.055118319,
A930027P06Rik,1.767042477,-0.177294719,
Gm29676,0.161163348,0.990116756,
Gm36501,2.243370151,1.02325263,
Gm38699,0.454265917,-0.04026374,
Gm47482,0.218941961,0.509229094,
Gm48747,1.167168927,0.96348997,
1700015C15Rik,2.109580474,-0.682357979,
Gm48823,0.097954331,0.577922156,
B230303A05Rik,0.227227012,0.50922931,
Gm35558,9.465544698,0.292191786,
Gm47201,2.940922463,-0.061245196,
Gm10457,2.407053865,0.097926379,
Gm47584,0.444140347,-0.031687721,
Hmgb1-ps11,0.5546644,0.361700948,
Gm48635,0.14200402,-0.796054839,
Gm47518,0.141574999,0.990116756,
Gm2645,0.627364629,2.087108819,
Snhg10,25.89533714,0.117057202,0.819457128
Gm48398,2.159095479,0.53961223,
Gm36099,0.396205789,1.305479099,
Gm47781,0.239958351,-0.383860239,
Gm7622,0.146383725,0.097030959,
Gm48650,0.072440546,-0.315163641,
Gm18115,1.289134234,0.780681373,
Gm48607,0.143442556,-0.796054839,
BB123696,13.08654036,0.164239267,
Gm40910,1.482174443,1.78079808,
Gm48584,0.49084198,2.397261192,
Gm8598,4.111855367,-0.496368418,
Gm48236,12.5151256,0.010631144,
Gm8712,1.649035724,-0.860661789,
Gm48242,3.516234711,0.644421925,
Mrto4-ps1,0.284422404,-1.673432746,
Gm5628,10.29825879,-0.938680327,
Gm9293,0.077152452,0.577922156,
Gm47817,4.565507175,0.302826004,
Gm5791,1.598222361,-0.469500179,
Gm18025,0.51072729,1.056484585,
Gm47507,0.077740531,0.577922156,
Gm47695,1.195530637,-0.445870934,
Gm4263,0.077740531,0.577922156,
Gm49287,0.378277567,-0.459119533,
Gm48617,0.894995917,2.032516063,
Gm47374,0.338829862,0.921431192,
Gm48873,2.348379672,-0.321626509,
Gm9237,0.476137823,-0.048106365,
5033406O09Rik,6.553997789,-0.47289425,
1700019C18Rik,0.071612806,-0.315163641,
Gm36529,1.143353344,-0.299798535,
Gm47448,0.31422927,-0.930341523,
Gm36236,25.2016615,-0.01116805,0.988663958
Gm48027,2.291297447,1.605367476,
Gm19327,2.145470573,-0.277945017,
Gm40847,1.013629778,2.863071112,
Gm33785,0.219077731,0.509229098,
Gm33195,16.19015658,0.630120455,
Gm35558,7.752668944,-0.027956006,
Gm49384,57.85838174,0.068835941,0.872956301
Gm47904,0.402281457,0.440537446,
Gm47322,3.578520533,0.472935125,
Gm10933,0.148154462,0.097030959,
Gm48553,0.513284879,-1.852976915,
Gm36607,0.454691932,-0.900877185,
Gm48119,0.078829579,-0.315163641,
Gm36426,0.144881092,-0.796054839,
Gm47385,0.381981119,1.262197974,
2210039B01Rik,5.102717525,0.927448183,
Gm46424,0.149350711,0.097030959,
Gm48259,0.138462546,-0.796054839,
Gm47882,2.052823876,-0.589918766,
Gm48699,0.554350754,0.377573291,
Gm9255,0.375393403,0.440537369,
Gm47003,325.364063,0.041204068,0.852477093
Gm21056,0.07100201,-0.315163641,
Gm48017,1.029740623,-1.36975948,
Gm4012,0.077740531,0.577922156,
Gm48234,0.078829579,-0.315163641,
1700127F24Rik,0.078348701,0.577922156,
Gm49602,37.2574201,0.291719436,0.573519389
Gm19554,0.319410587,0.028337092,
Gm3325,66.97514242,-0.206661996,0.468932203
Gm47902,0.14200402,-0.796054839,
Gm18955,0.240100129,1.402318319,
Gm48701,8.25209949,-0.235750437,
Gm48138,0.070787499,0.577922156,
Gm6129,0.070787499,0.577922156,
Gm39473,0.224244179,-0.383859188,
Gm6217,11.01744883,-2.738738787,
Gm48799,0.072440546,-0.315163641,
Gm48503,0.077740531,0.577922156,
Gm48062,59.61987254,-0.00896273,0.986346972
Gm47583,6.202993017,-0.561079433,
Gm2099,2.784530455,0.106053489,
Gm10790,4.554148062,0.804070234,
Gm46338,0.389811796,1.287597876,
Gm4057,0.167185603,0.097030959,
Gm6190,0.830177457,1.893358234,
Gm48381,1.446368793,3.380279606,
Selenok-ps6,0.635018863,1.431040908,
Gm47450,2.289119254,0.477853643,
Gm48869,0.070787499,0.577922156,
Gm48349,4.714365147,0.038097749,
Gm47474,0.162772791,0.990116756,
Gm48042,0.071612806,-0.315163641,
Gm47208,0.376389616,-0.451983991,
Gm19045,0.553047988,0.376605418,
A030005L19Rik,19.09168435,-1.568789882,
Gm48550,0.57188771,0.442569625,
Gm36500,0.238323383,-0.383859089,
Gm47802,0.906079611,-2.230154185,
Gm48905,0.211235293,-1.265436273,
LOC667541,0.071137779,-0.315163641,
Gm48838,14.10578795,0.124469844,
Gm48383,0.476610223,-0.047618057,
Gm19144,54.64109562,-0.177469134,0.845093821
,0.751630303,-0.122380547,
Gm40437,0.310780427,0.92143093,
Ndufb1,556.6234022,0.256798056,0.361619058
Gm5655,1.125634796,0.492416435,
Gm32351,0.078348701,0.577922156,
Gm48872,18.31997999,-0.339363579,
Gm47167,24.95968295,-0.005810427,0.995355914
Gm36377,1.883980881,0.711221478,
Gm48286,1.027680226,1.121393791,
Gm46323,14.7230734,-0.008583034,
Gm48458,1.751133876,1.70872223,
Gm48382,1.547702496,1.522371005,
Gm6566,41.80878344,-0.022014479,0.967955994
Gm34466,0.330794583,1.830147589,
Gm48887,0.219767268,-0.383859221,
Gm10126,0.382252826,-0.452800577,
Gm7544,22.77634724,-2.232249069,0.719773197
Gm3565,0.149350711,0.097030959,
Gm3926,0.154798396,0.990116756,
Gm36235,0.070787499,0.577922156,
Gm5928,0.380593556,2.045941806,
Gm8784,3.097440258,0.365586707,
Gm46996,0.602639623,0.635008109,
Gm40477,3.644963734,2.6820719,
Gm35755,0.691943025,-0.32454963,
Gm47250,0.576193138,-2.067203979,
Rpl17-ps3,3.873309033,-0.297936978,
Scamp4,1013.683267,-0.220517753,0.266030665
Gm47080,0.149967359,-0.796054839,
Gm46339,10.50315283,0.132091998,
Gm6554,0.239626149,-0.38385908,
Gm48667,0.661554592,-0.406173609,
A730091E23Rik,25.28711018,-0.2688634,0.665928515
Gm47980,2.416581011,0.587316126,
A030014E15Rik,35.3074946,-1.498937791,0.81854892
Gm36372,0.195908661,0.990116756,
Gm34276,0.388787707,0.440535975,
Gm47742,0.226761481,-0.383859169,
Gm48890,6.226001173,0.047242122,
9130015A21Rik,0.452154896,-2.329216545,
Gm31333,0.364357539,-0.436124074,
4930453C13Rik,1.03372999,-1.927197806,
Gm47648,0.529545545,0.365246261,
Gm40909,5.154121616,0.227640273,
Gm47681,0.224793142,-0.383859184,
Gm48762,0.078348701,0.577922156,
Gm9616,28.80932934,-0.259716165,0.527674949
Gm48552,27.87112073,0.077327414,0.881140494
Gm24474,0.280134365,-1.650636278,
Gm48660,0.21919278,-0.383859226,
Gm47955,27.84740067,-2.355015269,0.703753636
Gm48350,6.861354729,0.18763692,
Gm47258,3.408760161,0.599535519,
Gm36495,3.101386293,2.702201581,
Gm47155,27.795056,0.914072688,0.146407747
Gm48564,0.752982391,-0.631101224,
Gm6474,3.89893383,-0.005662584,
Gm46336,0.558689295,1.178348596,
Gm49331,62.52944994,-0.015320996,0.980243835
9630002D21Rik,2.473159458,0.846724335,
Gm47705,0.4084483,1.354767061,
Gm9267,0.539202301,-1.192815523,
Gm31126,0.980850592,2.187562766,
Gm48228,8.017103065,0.145764657,
Gm9269,0.68924766,-1.088530831,
Gm18473,0.635603941,0.689981438,
Gm34220,25.60380351,0.218501227,0.690585845
Snapc1l,188.9928093,0.007630729,0.982177083
Gm7557,0.07100201,-0.315163641,
4930549C15Rik,3.18661562,0.599166339,
Gm48140,5.831046753,-0.073366977,
Gm47666,2.642045911,0.317538041,
Gm48008,56.55398581,-0.113761603,0.877494075
Gm48616,2.85823873,1.750430655,
Gm35330,2.697626373,-0.615591253,
Gm32089,0.282644611,-1.662182253,
Gm5668,0.069231273,-0.315163641,
Gm48153,0.303486952,-0.858837275,
Gm48626,0.072440546,-0.315163641,
Gm9370,0.097954331,0.577922156,
Gm9202,0.072440546,-0.315163641,
Gm47065,1.080918945,0.798262008,
Gm48783,6.557630826,-0.34406747,
Gm47727,0.376804163,-0.455126416,
Gm49230,1.415714885,-0.248513927,
Eif1ad18,0.298115969,0.028338943,
Gm48904,0.071612806,-0.315163641,
Gm40383,0.078348701,0.577922156,
Gm47860,0.175694862,0.990116756,
Gm18968,0.670964347,-1.021955497,
Gm7046,0.077152452,0.577922156,
Gm47898,18.02394198,0.888903169,
Gm47418,0.084010896,0.577922156,
Gm48375,1.787051243,0.587931081,
Gm47424,2.60276503,-0.317492713,
Gm48641,0.070787499,0.577922156,
Gm48695,0.070787499,0.577922156,
Gm48048,0.441731283,-1.626882606,
Gm8557,2.099228969,0.260921319,
Gm47585,1.432862584,-0.81278406,
Gm47713,0.154304904,0.990116756,
Gm47042,0.695389636,-0.403351947,
Gm46379,1.761694647,1.114450734,
Gm47639,59.51798979,0.337047163,0.200440475
Gm30239,0.084424089,0.577922156,
Gm48795,34.22475122,0.437322221,0.636273632
Gm48829,0.162164621,0.990116756,
1700037F03Rik,1.204506678,1.322953799,
Gm8231,0.541421706,0.387482021,
Gm16476,3.26925071,0.369049175,
Gm20075,4.669849669,0.564523584,
Gm7252,2.210845503,-2.080482568,
4921511I17Rik,17.21062831,0.072581474,
Gm36423,434.2070425,-0.05665451,0.786165358
Gm48548,0.209600325,-1.258432487,
Gm9309,0.084424089,0.577922156,
Gm18939,8.174878589,0.700568968,
Gm47701,1.885395437,0.486544264,
Gm46367,39.57207232,-0.251097575,0.404838497
Gm5374,0.298591232,-0.867942184,
Gm48597,1.840484417,0.235493091,
Gm7986,0.071137779,-0.315163641,
Gm47870,18.66568756,0.299635251,
Gm48866,0.731250846,-0.640995801,
Gm48636,0.084424089,0.577922156,
Gm47513,9.746794268,-0.119253422,
Gm7002,0.404923724,-0.503169351,
Gm47075,0.155481063,0.990116756,
Gm36298,49.55638743,-0.168326469,0.697087207
Gm18362,1.298185731,0.814784416,
Gm48656,3.02426625,-0.566832018,
Eif1-ps2,3.236096932,0.083440012,
Gm7143,5.247984068,0.112922245,
Gm47662,0.297487148,0.028336902,
Gm40849,0.097954331,0.577922156,
9330199G10Rik,0.084424089,0.577922156,
4930556H04Rik,2.214597396,0.03805437,
Gm33115,0.097954331,0.577922156,
Gm48139,0.832846242,0.752143686,
Gm3800,0.901723537,-0.559111964,
Gm47547,0.230394621,0.509229389,
Gm47743,7.862418843,-0.45041626,
Gm34721,0.462881286,1.597431342,
Gm18079,0.148878311,0.097030959,
Gm18078,1.144588998,-0.6445289,
Gm7480,0.07100201,-0.315163641,
Gm30551,0.369703433,-0.449135274,
Gm48433,1.148139345,0.507581407,
A330084C13Rik,24.45445176,0.444077175,0.216716257
A430090L17Rik,10.48999661,-0.229572341,
Gm7054,0.488797221,-0.047474932,
Gm10353,254.4212414,0.08152621,0.723447798
Gm19108,0.071137779,-0.315163641,
Gm48239,2.357832955,0.74847776,
Gm40968,0.149592998,0.097030959,
Gm17747,2.576773871,0.381834131,
Gm48629,0.072440546,-0.315163641,
Gm3131,0.22027398,0.50922913,
F530104D19Rik,20.44307239,0.087039987,0.89148856
Gm47360,0.289251793,-0.848493347,
Gm30108,2.821711712,-0.083639427,
Gm31219,0.149592998,0.097030959,
Gm48163,1.397424383,0.617841898,
Percc1,0.140018772,0.097030959,
Gm48603,45.68078309,-0.146352401,0.713129683
Gm47709,0.322078587,0.921431044,
Tmed10-ps,19.93506888,-0.465782942,0.289474209
Gm5630,0.24160237,0.509229655,
Gm47798,73.20004909,0.211497888,0.570206342
Gm48067,1.534616655,-0.082456322,
Gm10734,140.1067403,0.241953064,0.239295995
Gm29844,0.815436421,-1.461198318,
Gm47074,0.097954331,0.577922156,
Gm48095,27.33628344,-0.105878591,0.862708589
Gm10403,0.291597018,-0.867717421,
Gm48600,5.024335093,-0.232932503,
Gm48746,18.62105974,0.289684917,
Gm32224,0.226014916,-0.383860239,
Gm35333,0.471322096,-0.035425583,
Gm47849,0.154304904,0.990116756,
Gm48583,4.430484222,-0.223673946,
Gm49027,976.2450023,0.010239951,0.955916643
H2bc14,0.150181077,0.097030959,
Gm2791,0.220730777,-0.383859214,
Gm48320,0.516661645,-0.433334571,
5330431K02Rik,10.08902515,-0.171889392,
9630015K15Rik,3.205853361,-0.807497527,
Gm47773,5.00944193,0.458757557,
Gm47850,0.331012799,1.832675261,
Gm32123,0.07100201,-0.315163641,
Gm47471,1.499482248,-2.034380883,
Gm48078,0.355542105,-1.262783034,
Gm2534,0.402220741,1.330472235,
Gm30600,0.097954331,0.577922156,
Gm48371,8.450172571,-0.627725885,
Gm47791,0.365947448,0.440533112,
Gm48300,0.219552757,0.509229111,
Gm48683,0.745137243,-1.887700943,
Gm48437,0.149350711,0.097030959,
Gm3227,0.543416174,0.359286121,
Gm48390,0.097954331,0.577922156,
Gm48295,0.708301915,0.193510428,
Gm48602,0.383180476,1.287903581,
Gm31452,0.520683724,-1.216495171,
Gm4066,0.296803394,-0.858816905,
Gm48696,0.812124958,-1.446763837,
Gm17740,0.239512049,1.402318295,
Gm49873,0.069231273,-0.315163641,
Gm8971,5.834167125,-0.454324976,
Gm4938,3.951239222,0.359682879,
Gm30489,110.524852,0.025870411,0.956161481
Gm8847,0.207693819,-1.250787139,
Gm18643,0.084010896,0.577922156,
Gm18132,0.588340969,0.603403049,
Gm17941,0.304029184,1.746158143,
Gm10873,1.527851069,-4.094678364,
Gm7591,1.734439952,1.050801965,
Gm34961,10.60630443,0.791158315,
Gm47265,0.078829579,-0.315163641,
Gm48449,3.656077201,0.495323294,
Gm47816,0.228002415,-0.38385916,
Gm48596,0.207693819,-1.250787139,
4933433G19Rik,244.4909307,-0.073282433,0.611807594
Gm4165,0.297233688,-0.859471714,
Gm41077,7.739379251,0.17607304,
Gm46411,1.897753924,1.013892783,
Gm48769,0.078348701,0.577922156,
2310067P03Rik,0.195908661,0.990116756,
Gm48708,0.142275559,-0.796054839,
Gm31544,22.76994356,-0.037064864,0.960558338
Gm18807,33.15865429,0.13515021,0.750783894
Gm49355,239.9686493,-0.124912478,0.477490773
Gm47942,0.65959016,-1.670867887,
Gm4814,361.1890747,3.582780746,0.021622923
Gm48767,0.142614816,-0.796054839,
Gm47734,0.252967237,0.509229907,
Gm48439,0.441830064,-0.858093875,
Gm47359,0.157659159,-0.796054839,
Gm7621,0.07100201,-0.315163641,
Gm47994,3.183862862,0.45330327,
Gm47533,1.717589849,-1.599464569,
Gm38604,2.457146729,-0.905563587,
Gm21021,0.077152452,0.577922156,
Gm40915,0.161163348,0.990116756,
Gm47810,0.148290231,0.097030959,
Gm9042,2.026826467,-1.988970597,
Gm2048,0.078348701,0.577922156,
4930405A10Rik,0.220749007,0.509229142,
A930014D07Rik,0.071137779,-0.315163641,
Gm34586,0.623087293,0.641777292,
Gm18883,0.394912224,-0.453136335,
5430414B19Rik,18.03990178,-0.221756279,
Gm30411,1.032565959,-0.090052559,
Gm47414,8.943440359,0.065476327,
Gm33447,0.355560184,-1.994897917,
Ncf2-rs,2.499694091,0.055996871,
Gm40264,0.097954331,0.577922156,
Gm48601,0.097954331,0.577922156,
Gm49391,480.2467943,-0.235786978,0.724640644
Gm48488,338.5258696,0.799368586,0.120501033
Gm48283,141.4969774,0.25256563,0.198857509
Gm47827,6.84922603,0.001722124,
Gm47505,0.610265049,-0.047341227,
Gm33472,0.280738105,-1.653441334,
F630042J09Rik,0.331088813,0.921426695,
Gm33524,0.943201012,-0.75921097,
C630044B11Rik,0.143442556,-0.796054839,
A530001N23Rik,38.09093204,-0.358308821,0.561581565
Gm17805,0.078829579,-0.315163641,
H2bc9,10.04360388,-0.059335921,
Gm8371,0.227484902,1.402311356,
Gm48162,0.449980026,-1.630488758,
C730002L08Rik,8.880571366,-0.258594077,
Gm49395,299.9276695,-0.035855481,0.834939951
Gm38397,0.381910157,-0.453089637,
Gm34388,1.903384013,-0.187769917,
Gm8795,0.957214347,-0.319853065,
Gm49375,0.500556532,-2.486129776,
Gm46415,2.621110386,1.602481809,
Gm7604,0.603125741,-0.765545421,
Gm49144,1.181976121,-0.082650552,
Gm49393,186.6479948,-0.311103026,0.663519289
Gm5802,0.493787403,1.676789111,
A230103O09Rik,0.50606304,-1.146739427,
Gm9984,0.541347109,-1.225401342,
Gm47071,306.1851897,0.056005693,0.737060256
Gm47601,5.80638989,0.168670716,
Gm48339,0.162772791,0.990116756,
Gm8983,4.69479708,-0.266516387,
Gm48582,27.54420254,-0.214605122,0.687322883
Gm20242,0.097954331,0.577922156,
Gm48321,2.148732586,-0.384109075,
Gm47711,0.140018772,0.097030959,
0710001A04Rik,0.077152452,0.577922156,
Aldoa,145.6251564,3.041620789,0.034140724
Gm46440,11.28252332,-0.205808297,
Gm41073,0.155012906,0.097030959,
Gm32067,0.596670679,-1.418467195,
Gm48357,7.310074333,-0.29638117,
Gm47990,0.567733111,-1.409654078,
A930015P04Rik,0.562239431,1.191620361,
Gm4939,1.127012902,-1.097197152,
A530065N20Rik,0.461085413,-0.044382127,
2610318M16Rik,0.544486463,1.152637881,
Gm47246,4.810947776,0.347339237,
Gm48837,4.171334175,0.016542996,
Gm31517,39.01875447,-0.387975772,0.692197216
Gm47921,0.937670486,-0.49355397,
Gm6421,21.12918752,-0.453582972,0.238528995
Gm29680,0.170394876,0.097030959,
Gm18142,0.069231273,-0.315163641,
Gm49146,0.077152452,0.577922156,
Gm32184,4.492367552,0.443672926,
Gm3226,10.05380269,-0.178130942,
Gm6035,1.487289361,-0.163376259,
Gm48570,1.283521882,-1.798610622,
Gm7644,0.468754497,-0.047054191,
5430425K12Rik,26.83524455,-0.354309474,0.62192596
Gm48706,0.23271432,0.509229446,
Gm9570,1.552949422,0.26372905,
Gm47429,0.168021792,0.990116756,
1700016K05Rik,4.560044655,0.126197923,
Gm48500,0.292793267,-0.867716213,
Gm48732,1.638173221,-0.436805767,
Gm35595,0.839954456,-0.855826386,
Gm48457,0.077740531,0.577922156,
Gm47732,1.45398723,-0.221607308,
